position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date
"ANALISTA LEGAL DE DEFENSA JURÍDICA DEL ESTADO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-239,1,"S/. 6,000.00",23/09/2024,04/10/2024
"ANALISTA II EN DEFENSA JURÍDICA DEL ESTADO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-243,1,"S/. 6,000.00",23/09/2024,04/10/2024
"ANALISTA II DE MODERNIZACIÓN
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-277,1,"S/. 8,000.00",23/09/2024,04/10/2024
"ANALISTA I EN DEFENSA JURÍDICA DEL ESTADO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-242,1,"S/. 5,000.00",23/09/2024,04/10/2024
"ANALISTA I DE DEFENSA JURÍDICA DEL ESTADO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-269,2,"S/. 7,000.00",23/09/2024,04/10/2024
"ASISTENTE DE PLANILLAS
",MINISTERIO DEL INTERIOR,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-114,1,"S/. 2,950.00",23/09/2024,04/10/2024
"MEDICO OCUPACIONAL I
",MINISTERIO DEL INTERIOR,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-112,1,"S/. 9,000.00",23/09/2024,04/10/2024
"COORDINADOR NACIONAL PARA INICIATIVAS DE APOYO A LA COMPETITIVIDAD PRODUCTIVA
",MINISTERIO DE LA PRODUCCION,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-124,1,"S/. 8,000.00",23/09/2024,04/10/2024
"CONDUCTOR/A DE VEHICULOS
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-263,3,"S/. 4,000.00",23/09/2024,04/10/2024
"ASISTENTE/A LEGAL EN DEFENSA JURÍDICA DEL ESTADO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-244,1,"S/. 3,500.00",23/09/2024,04/10/2024
"ASISTENTE DE SOPORTE TÉCNICO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-281,1,"S/. 5,000.00",23/09/2024,04/10/2024
"ASISTENTE LEGAL
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-247,1,"S/. 5,000.00",23/09/2024,04/10/2024
"ASESOR/A
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-240,1,"S/. 13,500.00",23/09/2024,04/10/2024
"ANALISTA EN COMUNICACIÓN AUDIOVISUA
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-267,1,"S/. 7,000.00",23/09/2024,04/10/2024
"ANALISTA EN ARBITRAJE Y CONTRATACIÓN PÚBLICA
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-249,1,"S/. 8,000.00",23/09/2024,04/10/2024
"ANALISTA DE SEGURIDAD Y SALUD EN EL TRABAJO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-275,1,"S/. 7,000.00",23/09/2024,04/10/2024
"ANALISTA DE MODERNIZACIÓN
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-276,1,"S/. 8,000.00",23/09/2024,04/10/2024
"ESPECIALISTA SENIOR TÉCNICO NORMATIVO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ESPECIALISTA PROCESAL SENIOR
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-246,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ESPECIALISTA LEGAL EN RECURSOS HUMANOS
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-273,1,"S/. 10,000.00",23/09/2024,04/10/2024
"ESPECIALISTA LEGAL DE DEFENSA JURÍDICA DEL ESTADO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-238,1,"S/. 10,000.00",23/09/2024,04/10/2024
"ESPECIALISTA LEGAL SENIOR EN RECURSOS HUMANOS
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-271,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ESPECIALISTA LEGAL SENIOR
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-241,1,"S/. 12,000.00",23/09/2024,04/10/2024
"ESPECIALISTA LEGAL
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-256,2,"S/. 10,000.00",23/09/2024,04/10/2024
"ESPECIALISTA LEGA
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-257,1,"S/. 10,000.00",23/09/2024,04/10/2024
"ESPECIALISTA ADMINISTRATIVO
",MINISTERIO DE LA PRODUCCION,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-125,1,"S/. 8,000.00",23/09/2024,04/10/2024
"ESPECIALISTA EN SEGURIDAD Y SALUD EN EL TRABAJO
",MINISTERIO DEL INTERIOR,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-113,1,"S/. 9,000.00",23/09/2024,04/10/2024
"OPERADOR DE CONSERVACIÓN Y SERVICIOS
",FUERZA AEREA DEL PERU,LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,139.19",24/09/2024,07/10/2024
"TECNOLOGO MEDICO EN RADIOLOGIA
",HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,LIMA - VILLA EL SALVADOR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,900.00",24/09/2024,07/10/2024
"TECNICO EN REHABILITACION
",HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,LIMA - VILLA EL SALVADOR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,2,"S/. 2,200.00",24/09/2024,07/10/2024
"ESPECIALISTA DE MODERMIZACIÓN
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-278,1,"S/. 10,000.00",23/09/2024,04/10/2024
"ESPECIALISTA SENIOR EN INFORMACIÓN Y REGISTRO
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-265,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ESPECIALISTA SENIOR EN DERECHO PROCESAL PENAL
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-250,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ESPECIALISTA SENIOR EN DERECHO PROCESAL CONSTITUCIONAL
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-251,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ESPECIALISTA SENIOR EN DERECHO PROCESAL CIVIL
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-252,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ESPECIALISTA SENIOR EN DERECHO CIVIL
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-248,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ESPECIALISTA SENIOR DE GESTIÓN DE RECURSOS HUMANOS
",PROCURADURIA GENERAL DEL ESTADO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-272,1,"S/. 11,000.00",23/09/2024,04/10/2024
"ORIENTADOR/A QUECHUA HABLANTE DE LOS CANALES DE ATENCIÓN DEL MIDIS
",MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-75,1,"S/. 2,614.19",24/09/2024,07/10/2024
"ESPECIALISTA EN SEGUIMIENTO
","CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-087,1,"S/. 6,000.00",24/09/2024,07/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR(A) III EN LOGÍSTICA PARA LA UNIDAD DE ABASTECIMIENTO DEL PEIP ESCUELAS BICENTENARIO
",PROYECTO ESPECIAL DE INVERSION PUBLICA ESCUELAS BICENTENARIO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0117,1,"S/. 12,500.00",24/09/2024,07/10/2024
"ANALISTA EN MODERNIZACIÓN
",MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-072,1,"S/. 6,614.19",24/09/2024,07/10/2024
"ANALISTA DE CONTRATACIONES (SUPLENCIA)
","SISTEMA NACIONAL DE EVALUACION, ACREDITACION Y CERTIFICACION DE LA CALIDAD EDUCATIVA",LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-055,1,"S/. 6,000.00",24/09/2024,07/10/2024
"ASISTENTE DE EVALUACION
","CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-086,1,"S/. 5,500.00",24/09/2024,07/10/2024
"ASISTENTE ADMINISTRATIVO
","CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-085,1,"S/. 5,500.00",24/09/2024,07/10/2024
"ANALISTA LIDER
",ORGANISMO TÉCNICO DE LA ADMINISTRACIÓN DE LOS SERVICIOS DE SANEAMIENTO-OTASS,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-065,1,"S/. 6,000.00",24/09/2024,07/10/2024
"TÉCNICO ADMINISTRATIVO
",FUERZA AEREA DEL PERU,LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,139.19",24/09/2024,07/10/2024
"SUPERVISOR DE LINEA DE PRODUCCION Y ALMACENAMIENTO DE MICROFORMAS
",MUNICIPALIDAD DE SANTIAGO DE SURCO,LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-108,1,"S/. 3,500.00",24/09/2024,07/10/2024
"MEDICO ESPECIALISTA EN GINECO OBSTETRICIA
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 7,414.19",24/09/2024,07/10/2024
"MEDICO ESPECIALISTA EN EMERGENCIAS Y DESASTRES
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 7,414.19",24/09/2024,07/10/2024
"ENFERMERA/O
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,014.19",24/09/2024,07/10/2024
"ASESOR/A EN PROGRAMACIÓN MULTIANUAL DE INVERSIONES
",PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-229,1,"S/. 14,000.00",24/09/2024,07/10/2024
"ASESOR/A EN PRESUPUESTO
",PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-227,1,"S/. 14,000.00",24/09/2024,07/10/2024
"ASESOR/A EN PLANEAMIENTO
",PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-228,1,"S/. 14,000.00",24/09/2024,07/10/2024
"ESPECIALISTA EN GEOFÍSICA
",INSTITUTO GEOLOGICO MINERO Y METALURGICO,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-58,1,"S/. 8,000.00",24/09/2024,07/10/2024
"ANALISTA LEGAL
",INSTITUTO GEOLOGICO MINERO Y METALURGICO,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-57,1,"S/. 5,000.00",24/09/2024,07/10/2024
"ESPECIALISTA EN CONTROL GUBERNAMENTAL
","CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-084,1,"S/. 8,000.00",24/09/2024,07/10/2024
"REGISTRADOR/A DE MESA DE PARTES DE LA VENTANILLA ÚNICA SOCIAL
",MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-074,1,"S/. 2,614.19",24/09/2024,07/10/2024
"ASISTENTE EN COMUNICACIONES
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-136,1,"S/. 3,500.00",24/09/2024,07/10/2024
"UN (1) ESPECIALISTA EN GESTIÓN DE RECURSOS HUMANOS POR SUPLENCIA
",CONSERVACION DE BOSQUES,LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (SUPLENCIA)-049,1,"S/. 6,000.00",24/09/2024,07/10/2024
"TECNICO EN NUTRICION
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,914.19",24/09/2024,07/10/2024
"TECNICO EN LABORATORIO CLINICO
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,914.19",24/09/2024,07/10/2024
"TECNICO EN ENFERMERIA
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,014.19",24/09/2024,07/10/2024
"TECNICO ADMINISTRATIVO
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,914.19",24/09/2024,07/10/2024
"SECRETARIA
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,914.19",24/09/2024,07/10/2024
"MEDICO ESPECIALISTA EN TORAX Y CARDIOVASCULAR
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 7,414.19",24/09/2024,07/10/2024
"MEDICO ESPECIALISTA EN RADIOLOGIA
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 7,414.19",24/09/2024,07/10/2024
"MEDICO ESPECIALISTA EN ORTOPEDIA Y TRAUMATOLOGIA
",HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 7,414.19",24/09/2024,07/10/2024
"ASISTENTE EN CONSULTAS LEGALES, SEACE Y RNP
",ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO - OSCE,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-231,1,"S/. 4,500.00",24/09/2024,07/10/2024
"ANALISTA DE MESA DE PARTES
",ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO - OSCE,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-233,1,"S/. 6,000.00",24/09/2024,07/10/2024
"ANALISTA METEOROLÓGICO
",SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGÍA DEL PERÚ - SENAMHI,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-199,1,"S/. 4,114.19",24/09/2024,07/10/2024
"ESPECIALISTA EN PROCESOS
","PROGRAMA DE EMPLEO TEMPORAL ""LLAMKASUN PERÚ""",LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-27,1,"S/. 8,000.00",24/09/2024,07/10/2024
"ANALISTA II
",PROGRAMA NACIONAL DE BECAS Y CREDITO EDUCATIVO,LIMA - LINCE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-056,1,"S/. 5,500.00",24/09/2024,07/10/2024
"QUIMICO FARMACEUTICO
",HOSPITAL MUNICIPAL LOS OLIVOS,LIMA - LOS OLIVOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,2,"S/. 3,100.00",24/09/2024,07/10/2024
"INSPECTOR
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-137,1,"S/. 3,000.00",24/09/2024,07/10/2024
"ESPECIALISTA LEGAL
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-133,1,"S/. 7,500.00",24/09/2024,07/10/2024
"COORDINADOR EN PROCEDIMIENTO ADMINISTRATIVO SANCIONADOR
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-134,1,"S/. 9,000.00",24/09/2024,07/10/2024
"ANALISTA TÉCNICO
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-135,1,"S/. 5,000.00",24/09/2024,07/10/2024
"ESPECIALISTA EN TESORERIA
",MUNICIPALIDAD DE VILLA EL SALVADOR,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-38,1,"S/. 3,000.00",24/09/2024,07/10/2024
"QUIMICO FARMACEUTICO/A IV
",INSTITUTO NACIONAL DE SALUD,LIMA - CHORRILLOS,PROFESIONALES DE LA SALUD LEY 23536-01,1,"S/. 6,800.00",24/09/2024,07/10/2024
"MÉDICO VETERINARIO/A I
",INSTITUTO NACIONAL DE SALUD,LIMA - CHORRILLOS,PROFESIONALES DE LA SALUD LEY 23536-01,1,"S/. 6,800.00",24/09/2024,07/10/2024
"BIÓLOGO IV
",INSTITUTO NACIONAL DE SALUD,LIMA - CHORRILLOS,PROFESIONALES DE LA SALUD LEY 23536-01,1,"S/. 6,800.00",24/09/2024,07/10/2024
"BIÓLOGO IV
",INSTITUTO NACIONAL DE SALUD,LIMA - CHORRILLOS,PROFESIONALES DE LA SALUD LEY 23536-01,1,"S/. 6,800.00",24/09/2024,07/10/2024
"BIÓLOGO IV
",INSTITUTO NACIONAL DE SALUD,LIMA - CHORRILLOS,PROFESIONALES DE LA SALUD LEY 23536-01,1,"S/. 6,800.00",24/09/2024,07/10/2024
"OBSTETRA I
",INSTITUTO NACIONAL DE SALUD,LIMA - JESUS MARIA,PROFESIONALES DE LA SALUD LEY 23536-01,1,"S/. 6,800.00",24/09/2024,07/10/2024
"UN (01) MÉDICO ESPECIALISTA - TERCERA CONVOCATORIA - REEMPLAZO
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 10,000.00",24/09/2024,07/10/2024
"ESPECIALISTA LEGAL
",ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO - OSCE,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-234,17,"S/. 10,000.00",24/09/2024,07/10/2024
"ESPECIALISTA EN ATENCIONES DEL SEACE
",ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO - OSCE,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-232,1,"S/. 10,000.00",24/09/2024,07/10/2024
"OPERADOR DEL MÓDULO DE COMUNICACIONES Y PRENSA - ODNGR
",MINISTERIO DE TRANSPORTES Y COMUNICACIONES,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-13,1,"S/. 3,000.00",24/09/2024,07/10/2024
"ESPECIALISTA LEGAL - OGAJ
",MINISTERIO DE TRANSPORTES Y COMUNICACIONES,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 10,000.00",24/09/2024,07/10/2024
"ESPECIALISTA LEGAL - DGPRC
",MINISTERIO DE TRANSPORTES Y COMUNICACIONES,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-14,1,"S/. 10,000.00",24/09/2024,07/10/2024
"ESPECIALISTA EN GESTIÓN DE INVERSIONES- INV
",MINISTERIO DE TRANSPORTES Y COMUNICACIONES,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,1,"S/. 9,500.00",24/09/2024,07/10/2024
"ESPECIALISTA EN COMPENSACIONES -OAREH
",MINISTERIO DE TRANSPORTES Y COMUNICACIONES,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 9,000.00",24/09/2024,07/10/2024
"COORDINADOR DE PROYECTO - ODTD
",MINISTERIO DE TRANSPORTES Y COMUNICACIONES,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 7,000.00",24/09/2024,07/10/2024
"CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD  TRANSITORIA) DE UN/A (01) TÉCNICO/A EN SOPORTE INFORMÁTICO PARA LA UNIDAD DE TECNOLOGÍAS  DE LA INFORMACIÓN – SEDE CENTRAL
",PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-502,1,"S/. 3,800.00",24/09/2024,07/10/2024
"CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD  TRANSITORIA) DE UN/A (01) ESPECIALISTA I EN SEGURIDAD DE LA INFORMACIÓN PARA LA UNIDAD DE  TECNOLOGÍA DE LA INFORMACIÓN – SEDE CENTRAL
",PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-501,1,"S/. 8,000.00",24/09/2024,07/10/2024
"CHOFER
",DEFENSORIA DEL PUEBLO,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-155,1,"S/. 2,800.00",24/09/2024,07/10/2024
"ANALISTA
",OFICINA NACIONAL DE PROCESOS ELECTORALES,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-008,1,"S/. 5,000.00",24/09/2024,07/10/2024
"ENFERMERO/A ESPECIALISTA EN ONCOLOGÍA
",HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,LIMA - VILLA EL SALVADOR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 3,750.00",24/09/2024,07/10/2024
"ENFERMERO/A ESPECIALISTA EN EMERGENCIAS Y DESASTRES
",HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,LIMA - VILLA EL SALVADOR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 3,600.00",24/09/2024,07/10/2024
"CAJERO
",MUNICIPALIDAD DE VILLA EL SALVADOR,LIMA - VILLA EL SALVADOR,D.LEG 1057 - INDETERMINADO-37,1,"S/. 1,270.00",24/09/2024,07/10/2024
"ASISTENTE JUDICIAL
",PODER JUDICIAL,LIMA - BARRANCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-43,1,"S/. 2,572.00",24/09/2024,07/10/2024
