position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"RESPONSABLE DEL TALLER DE ARTES MARCIALES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-427,2,"S/. 5,000.00",03/10/2024,17/10/2024,d300c3b7-ba5a-40f2-ab79-d60f71450b69
"PSICÓLOGO/A
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-426,5,"S/. 5,000.00",03/10/2024,17/10/2024,b715f59f-f834-4d0f-b7f8-8fee256b7a3a
"OPERARIO/A PARA PLANTA DE OXÍGENO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-425,2,"S/. 2,500.00",03/10/2024,17/10/2024,68e07540-5a23-465d-b226-8f31e52e3ebd
"OPERARIO/A PARA COMPLEJO DEPORTIVO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-424,2,"S/. 2,500.00",03/10/2024,17/10/2024,2b4fc510-fe56-4cae-8eda-3386df311435
"OBSTETRA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-423,1,"S/. 5,000.00",03/10/2024,17/10/2024,945eeb0d-80a1-4b6f-b6b2-ce59f1742868
"NUTRICIONISTA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-422,3,"S/. 5,000.00",03/10/2024,17/10/2024,c12a714a-fe31-42ae-bc27-6b1b6ac0e746
"MÉDICO PARA AMBULANCIA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-421,7,"S/. 7,000.00",03/10/2024,17/10/2024,ebd60c02-5ba1-47e8-bbac-4908c8dc358a
"MÉDICO ESPECIALISTA EN OFTALMOLOGÍA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-420,1,"S/. 7,000.00",03/10/2024,17/10/2024,68776734-292f-4926-8b22-24133b9955c3
"MÉDICO ESPECIALISTA EN CARDIOLOGÍA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-419,1,"S/. 7,000.00",03/10/2024,17/10/2024,1c3abb76-f7e1-4734-9650-83852dff201f
"INSTRUCTOR/A DEL TALLER DE MEDITACIÓN
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-418,2,"S/. 3,500.00",03/10/2024,17/10/2024,f94f02c9-5c32-459a-b43f-ff89f901a501
"INSTRUCTOR/A DEL TALLER DE MANUALIDADES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-417,1,"S/. 3,500.00",03/10/2024,17/10/2024,5a49970d-ee0e-4db4-bd6a-43115b88efba
"INSTRUCTOR/A DEL TALLER DE INFORMÁTICA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-416,1,"S/. 3,500.00",03/10/2024,17/10/2024,ba0d8552-5945-43af-a099-a98f0afe358f
"INSTRUCTOR/A DEL TALLER DE DESARROLLO COGNITIVO-PERSONAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-415,1,"S/. 3,500.00",03/10/2024,17/10/2024,03b2a39d-2e67-4a5e-9aa8-63ae562a2304
"INSTRUCTOR/A DEL TALLER DE DEPORTES ADAPTADOS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-414,1,"S/. 3,500.00",03/10/2024,17/10/2024,78e53402-3e70-4ca2-9d59-fb27c472bcb4
"INSTRUCTOR/A DEL TALLER DE COCINA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-413,1,"S/. 3,500.00",03/10/2024,17/10/2024,06696be2-d0de-4056-b2d5-4cdeeed10cc9
"INSTRUCTOR/A DEL TALLER ARTÍSTICO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-412,2,"S/. 3,500.00",03/10/2024,17/10/2024,fd1766fa-28a6-436a-85f0-5f334ca04f9d
"INSPECTOR/A SANITARIO/A
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-411,5,"S/. 4,000.00",03/10/2024,17/10/2024,54d6e600-d6aa-4aaa-8efd-8af6c5d05573
"ESPECIALISTA PARA TELEORIENTACIÓN MÉDICA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-410,6,"S/. 5,000.00",03/10/2024,17/10/2024,2ec500f5-140f-48fd-bca1-c119542a430b
"ESPECIALISTA LEGAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-409,2,"S/. 7,000.00",03/10/2024,17/10/2024,08d12ba0-ce62-4026-85b7-8c7129e5f42b
"ESPECIALISTA DEL CENTRO INTEGRAL DEL ADULTO MAYOR
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-408,1,"S/. 7,000.00",03/10/2024,17/10/2024,371614a7-3d6c-4053-8a8a-5165c3ea0db8
"ENTRENADOR/A DE GIMNASIO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-407,2,"S/. 2,500.00",03/10/2024,17/10/2024,b2a2c375-6354-446a-b5c5-0cb883f63c4b
"ENFERMERO/A PARA AMBULANCIA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-406,7,"S/. 5,000.00",03/10/2024,17/10/2024,6c378e24-7a8b-4893-89b8-787396de747b
"ENFERMERO/A
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-405,3,"S/. 5,000.00",03/10/2024,17/10/2024,77094ede-99fb-41f7-8e85-7d19b50e4f2f
"COUNTER DE GIMNASIO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-404,2,"S/. 2,500.00",03/10/2024,17/10/2024,afee6113-06ec-4ba3-875a-800f36daf7c1
"COORDINADOR/A MÉDICO ASISTENCIAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-403,1,"S/. 10,000.00",03/10/2024,17/10/2024,f09fe8a8-fc60-478e-bda8-a5276f76fc70
"COORDINADOR/A DEPORTIVO/A
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-402,1,"S/. 10,000.00",03/10/2024,17/10/2024,40a397a5-c03c-442e-8b24-99fc648dcdb2
"COORDINADOR/A DE BIENESTAR SOCIAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-401,1,"S/. 10,000.00",03/10/2024,17/10/2024,fb9ba67b-8ec7-41ff-8a1b-d20fa6f594b0
"CONDUCTOR/A DE CAMIÓN BARANDA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-400,1,"S/. 2,500.00",03/10/2024,17/10/2024,a001d6fe-6b4e-471d-8a18-52ef4f7f0de7
"CONDUCTOR/A DE BUS EXPRESO SAN ISIDRO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-399,13,"S/. 2,500.00",03/10/2024,17/10/2024,c070822b-c51f-460f-9512-71642b65474b
"CIRUJANO/A DENTAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-398,1,"S/. 7,000.00",03/10/2024,17/10/2024,02859f96-55f2-4551-851f-adc4fe4514b9
"AUXILIAR TÉCNICO/A EN ENFERMERÍA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-396,2,"S/. 2,500.00",03/10/2024,17/10/2024,9eb18366-9984-4ae9-8905-546859f56f6e
"AUXILIAR DE SALUD
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-395,1,"S/. 2,500.00",03/10/2024,17/10/2024,925eaf37-f81d-4066-a241-30b65e60af06
"AUXILIAR DE ATENCIÓN AL USUARIO DEL CENTRO INTEGRAL DEL ADULTO MAYOR
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-394,5,"S/. 2,500.00",03/10/2024,17/10/2024,bfedbf11-e99d-491a-b126-07748a556366
"UN (01) ASESOR
",MINISTERIO DE SALUD,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-114,1,"S/. 12,000.00",03/10/2024,17/10/2024,29054f62-e17f-44d7-85ad-f886ff632bbb
"ESPECIALISTA ADMINISTRATIVO
",INSTITUTO PERUANO DEL DEPORTE,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 5,500.00",03/10/2024,17/10/2024,93f7a125-e3a7-4b4f-8411-618efb8ede0c
"ESPECIALISTA II
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-310,1,"S/. 6,500.00",03/10/2024,17/10/2024,5f54df97-477c-4ba0-9f07-845f6ca12c8c
"ESPECIALISTA EN SEGUIMIENTO FISICO DE ACTIVIDADES E INVERSIONES
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-306,1,"S/. 6,500.00",03/10/2024,17/10/2024,a399e60b-13b1-4ff9-946c-4d29ec38df55
"ESPECIALISTA EN EVALUACION, SEGUIMIENTO Y MONITOREO
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-307,1,"S/. 4,500.00",03/10/2024,17/10/2024,95de1aed-19ca-488e-94c7-4b96e5d62982
"CONDUCTOR
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-315,2,"S/. 2,500.00",03/10/2024,17/10/2024,b6f28a97-02b3-47ba-9df5-63b288514db3
"ASISTENTE ESTADÍSTICO E INFORMÁTICO
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-106,1,"S/. 4,500.00",03/10/2024,17/10/2024,8960afbc-2e50-4963-8710-9eb12c5ffb09
"ASISTENTE ADMINISTRATIVO
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-313,1,"S/. 3,500.00",03/10/2024,17/10/2024,3632bc8b-52bc-4c71-bbd2-9ce5cf280bc4
"ANALISTA ADMINISTRATIVO
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-314,1,"S/. 4,500.00",03/10/2024,17/10/2024,8fa907b0-1548-4f0d-900f-b00b3776acb6
"ASISTENTE EN GESTIÓN REACTIVA
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-301,1,"S/. 3,500.00",03/10/2024,17/10/2024,7bfad2a8-5a51-4b76-a097-2d26bc2827f7
"ANALISTA EN GESTIÓN DE RIESGO DE DESASTRES
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-308,1,"S/. 3,600.00",03/10/2024,17/10/2024,d4f9d2db-40e8-4a71-95fe-e7fa932fcef9
"ANALISTA DE TESORERIA
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-305,1,"S/. 4,500.00",03/10/2024,17/10/2024,11c3c21d-4417-40c0-958e-3be756a61c6f
"ALMACENERO
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-320,1,"S/. 2,500.00",03/10/2024,17/10/2024,343cb6cc-0fa9-447c-8f2b-17f475774195
"TRABAJADOR SOCIAL
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 5,500.00",03/10/2024,17/10/2024,09bd1060-b880-4f43-b553-d4591ebbcaac
"TECNOLOGO MEDICO EN TERAPIA OCUPACIONAL
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,565.00",03/10/2024,17/10/2024,54383618-5d5e-41cd-955d-8f0604f63e8f
"TECNICO EN TERAPIA II
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,700.00",03/10/2024,17/10/2024,b2e583cb-ef09-4a62-93ab-950e405dc19f
"SUPERVISOR(A) GENERAL -CENTRAL DE EMERGENCIA Y CÁMARAS DE VIDEO VIGILANCIA
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,000.00",03/10/2024,17/10/2024,f80f7721-1bf7-4a4b-8da4-9c130ba71e74
"SECRETARIA
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",03/10/2024,17/10/2024,fcd3570f-f24e-47b5-86ba-99add00c6391
"SECRETARIA
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,200.00",03/10/2024,17/10/2024,58afa2b1-2804-4f11-bc66-452298d44f5a
"RESPONSABLE DE  DEMUNA DE SALAMANCA
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,500.00",03/10/2024,17/10/2024,d29fcae8-6ec7-4362-af42-d2172d3bf93c
"RESGUARDO INTERNO
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,2,"S/. 1,050.00",03/10/2024,17/10/2024,4f996ce7-6f91-49d6-b493-a205c6f80950
"PSICOLOGO
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,565.00",03/10/2024,17/10/2024,44d4d462-ccec-46be-80f5-3c8bda89b289
"NOTIFICADOR
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,100.00",03/10/2024,17/10/2024,17aed885-1e2b-4f4f-9359-1a9e456bb747
"LIMPIEZA INTERNA
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,025.00",03/10/2024,17/10/2024,1fa45231-d5a6-440f-be5c-9574fe43e598
"JARDINERO
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,025.00",03/10/2024,17/10/2024,3b419ced-e41c-4e7c-84f6-576c1c1480b5
"GESTOR DEPORTIVO III
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",03/10/2024,17/10/2024,907a0dc1-1b8a-4e3b-ad24-c16761cf827e
"ESPECIALISTA LEGAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",03/10/2024,17/10/2024,47f0567c-fa31-4dc1-beab-757bc93f4d7a
"ESPECIALISTA LEGAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",03/10/2024,17/10/2024,677541a1-60ab-478b-a6c4-f168c3720a82
"ESPECIALISTA AMBIENTAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,800.00",03/10/2024,17/10/2024,5ba50921-d6be-4256-8030-820f7b3ea1aa
"ENFERMERA/O
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,565.00",03/10/2024,17/10/2024,96a235c5-18c5-477e-aa67-169e591d62ed
"ENFERMERA/O
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,3,"S/. 3,565.00",03/10/2024,17/10/2024,1b4db618-1f57-4396-a0e7-5654f5a071b8
"DOCENTE COMPUTACION
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,200.00",03/10/2024,17/10/2024,b735baf5-4ae8-4968-b000-13cba8c81373
"COORDINADOR
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",03/10/2024,17/10/2024,1172740d-7f61-4442-aa35-c077dba246c8
"CHOFER
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,550.00",03/10/2024,17/10/2024,bc1c3859-5741-40d8-aa1d-ccaba07cea4e
"ASISTENTE LEGAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,000.00",03/10/2024,17/10/2024,71fb8601-0777-46a4-b864-c1e98af3c3c0
"ASISTENTE DE GESTIÓN ADMINISTRATIVO CAS Y BASE DE DATOS
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,200.00",03/10/2024,17/10/2024,1ee3fbd7-4e97-4145-9851-8bde5fa33eb4
"ASISTENTE CONTABLE III
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,800.00",03/10/2024,17/10/2024,de2ec838-a7f0-48e3-b4c7-b3744b8249c4
"ASISTENTE ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,000.00",03/10/2024,17/10/2024,f2a215c2-a694-4584-a6a6-c3cff7aa6146
"ASESOR DE SEGURIDAD Y SALUD EN EL TRABAJO
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",03/10/2024,17/10/2024,2f0bcc4a-0bbb-4a2a-8eca-b6f5d8f680d7
"APOYO ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,300.00",03/10/2024,17/10/2024,b4e5865b-9b71-4e3f-8e04-93ee8b9e9b7c
"APOYO  EN ATENCION EN MODULO
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,200.00",03/10/2024,17/10/2024,2959b5ff-ae25-419f-8301-8c296fc85521
"ANALISTA  LEGAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",03/10/2024,17/10/2024,6895254a-f331-4af1-a3f0-8e1659ee74a8
"ESPECIALISTA LEGAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - INDETERMINADO-008,1,"S/. 4,000.00",03/10/2024,17/10/2024,9246c99d-ec4c-4b40-9e27-a7e664a9a489
"ESPECIALISTA LEGAL PARA LA SECRETARIA TECNICA DE PROCEDIMIENTOS ADMINISTRATIVOS DISCIPLINARIOS DE LA UNIDAD DE RECURSOS HUMANOS
",CENTRO DE FORMACION EN TURISMO,LIMA - BARRANCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,1,"S/. 8,000.00",03/10/2024,17/10/2024,c1f347d6-a30e-4776-b57f-317d3d4b4b2a
"ANALISTA DE GESTIÓN DE COMPENSACIONES.
",CENTRO DE FORMACION EN TURISMO,LIMA - BARRANCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-035,1,"S/. 6,000.00",03/10/2024,17/10/2024,daef8316-f4c8-46b6-825c-46769f9da034
"OPERADOR DE SALA API
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-444,1,"S/. 3,500.00",03/10/2024,17/10/2024,ce624060-301d-4ef8-bb7f-0422b56ac948
"ESPECIALISTA LEGAL EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-441,1,"S/. 7,000.00",03/10/2024,17/10/2024,1fa4f24c-35a1-4b64-b3c4-2475f1f4ef63
"ESPECIALISTA LEGAL EN CONTRATACIONES
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-442,1,"S/. 9,000.00",03/10/2024,17/10/2024,d79ffc6c-bb26-4cd9-b72d-b91d1293f717
"ESPECIALISTA EN BIENES MUEBLES
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-443,1,"S/. 7,000.00",03/10/2024,17/10/2024,62b9ff0d-60e6-47af-aed9-665a2d51201b
"ANALISTA EN GESTIÓN OPERATIVA Y ADMINISTRATIVA
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-445,1,"S/. 6,000.00",03/10/2024,17/10/2024,d8203841-3beb-4a53-b3e1-4f5f3a19a1d2
"ANALISTA EN COMPENSACIONES
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-440,1,"S/. 6,000.00",03/10/2024,17/10/2024,daed814d-9046-4678-903b-8600b4aa5f5c
"TECNOLOGO MEDICO EN TERAPIA OCUPACIONAL
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - CHACLACAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,565.00",03/10/2024,17/10/2024,19da7f40-8df7-4656-93f5-818c20ad7054
"MEDICO PSIQUIATRA
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - CHACLACAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,S/. 008.00,03/10/2024,17/10/2024,29f95323-edd0-4d2e-8b74-5ec291fa495c
"MEDICO PSIQUIATRA
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - CIENEGUILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,S/. 008.00,03/10/2024,17/10/2024,ea33da86-1324-4728-be99-21024f8fb7ea
"ENFERMERA/O
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - CIENEGUILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,565.00",03/10/2024,17/10/2024,a2b72561-7ce1-4260-a7fa-29797adfa270
"PERSONAL DE VIGILANCIA
",UNIDAD DE GESTION EDUCATIVA LOCAL 04,LIMA - COMAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-105,1,"S/. 1,264.19",03/10/2024,17/10/2024,cb842b6e-42fd-4d53-aaf0-e9dfd42fb521
"OBSTETRA
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - EL AGUSTINO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 5,300.00",03/10/2024,17/10/2024,eaf5a80a-07cb-4c37-80a1-505a950440eb
"MEDICO GINECOLOGO - CIRUJANO ONCOLOGO
",DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,LIMA - EL AGUSTINO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 8,500.00",03/10/2024,17/10/2024,01a924d1-9a83-4b86-b052-982e5e0e0044
