position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"MOTORIZADO LINEAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,13,"S/. 1,600.00",04/10/2024,18/10/2024,0f54e385-3078-4b84-a779-1d0d4278b5d1
"JARDINERO
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,025.00",04/10/2024,18/10/2024,5d120785-34a6-4bdf-b073-15aa2921ab5b
"INSPECTOR(A) MUNICIPAL DE TRANSPORTE
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,14,"S/. 1,500.00",04/10/2024,18/10/2024,6aa5a797-748f-4795-b91e-7c0ca6d7fa0a
"INSPECTOR MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,5,"S/. 1,500.00",04/10/2024,18/10/2024,e7e590a7-cbcc-474d-87f2-95a658ab8a86
"INSPECTOR DE COMERCIO INFORMAL
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,16,"S/. 1,500.00",04/10/2024,18/10/2024,160a2467-4d6d-488d-804c-d068c0d8cf64
"CHOFER
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,700.00",04/10/2024,18/10/2024,7649ea99-ca9c-4af8-bf14-6c7336cd3ce6
"CHOFER
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,2,"S/. 1,700.00",04/10/2024,18/10/2024,4d4bd090-0c4c-40fb-a1c3-55010b6709bf
"CAJERO(A)
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,500.00",04/10/2024,18/10/2024,a805de9d-c2cb-4929-9b33-f3a3a4afa98e
"AYUDANTE DE RECOLECCIÓN
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,8,"S/. 1,400.00",04/10/2024,18/10/2024,79ec1fb6-d9be-4a12-b705-4fcb78087360
"AYUDANTE DE RECOLECCIÓN
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,400.00",04/10/2024,18/10/2024,b183a7fc-95a9-4d75-b0e4-856a7c39001d
"AYUDANTE DE LIMPIEZA PÚBLICA
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,2,"S/. 1,200.00",04/10/2024,18/10/2024,0eff2f75-9968-40ac-8076-06bb9346ad14
"AYUDANTE DE AREAS VERDES
",MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,3,"S/. 1,150.00",04/10/2024,18/10/2024,70ce43fe-f946-49eb-aa1d-361faa3c577f
"AUXILIAR ADMINISTRATIVO Y MOTORIZADO
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-447,1,"S/. 3,000.00",04/10/2024,18/10/2024,f144231d-8a41-473e-bcd6-1a20c3eeed79
"ANALISTA EN CULTURA Y CLIMA ORGANIZACIONAL
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-446,1,"S/. 5,000.00",04/10/2024,18/10/2024,e4a7e1fc-4064-46bd-b719-ac714d1ad291
"ESPECIALISTA EN PLANIFICACIÓN Y PRESUPUESTO DE RECURSOS HUMANOS
",INSTITUTO NACIONAL DE SALUD,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 6,114.19",04/10/2024,18/10/2024,68717520-9ee6-4099-843d-8cce86f347bd
"ESPECIALISTA EN ADMINISTRACIÓN DE RECURSOS HUMANOS
",INSTITUTO NACIONAL DE SALUD,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 7,114.19",04/10/2024,18/10/2024,9c58c1f0-1f31-44d0-adba-c0da852919c2
"ADMINISTRADOR DE DEPOSITO MUNICIPAL
",MUNICIPALIDAD DE INDEPENDENCIA,LIMA - INDEPENDENCIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-037,1,"S/. 5,500.00",04/10/2024,18/10/2024,8b3677bf-fe22-4f13-8736-b6dae918dadd
"SEGUNDA CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN/A (01) ANALISTA EN CAPACITACIÓN A PLAZO DETERMINADO - TEMPORAL
",MINISTERIO DE DEFENSA,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-034,1,"S/. 4,114.19",04/10/2024,18/10/2024,d75640c1-4401-4b02-ba5b-91ded2f462ab
"ESPECIALISTA EN PRESUPUESTO
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-096,1,"S/. 11,000.00",04/10/2024,18/10/2024,f63ee470-8aa2-48e5-b4d6-f64ce96fe95e
"CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN (01) ANALISTA LEGAL PARA LA DIRECCIÓN DE PERSONAL CIVIL A PLAZO DETERMINADO – TEMPORAL
",MINISTERIO DE DEFENSA,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-035,1,"S/. 61,314.19",04/10/2024,18/10/2024,abc32032-378f-4b2c-a63d-bf4cea5a60ce
"AUXILIAR ADMINISTRATIVO
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-149,1,"S/. 3,500.00",04/10/2024,18/10/2024,8b41ac81-1db4-42ce-970a-37373b3cb26e
"ASISTENTE ADMINISTRATIVO
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-150,1,"S/. 3,500.00",04/10/2024,18/10/2024,612cdb01-ae4b-478c-993b-f2882dc2028e
"ASISTENTE ADMINISTRATIVO
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-152,1,"S/. 3,000.00",04/10/2024,18/10/2024,2bdf1bf5-bdb3-45e5-b568-36bf1a7143c6
"ASISTENTE ADMINISTRATIVO
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-145,1,"S/. 4,000.00",04/10/2024,18/10/2024,c84d7e3c-cdd8-44a4-a8e0-b45562439701
"ALMACENERO
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-148,1,"S/. 3,000.00",04/10/2024,18/10/2024,b8b6a024-0dfb-490e-bf66-10cb2fc11958
"UN (01) CHOFER
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-140,1,"S/. 2,200.00",04/10/2024,18/10/2024,ffe464f3-2d2f-4956-86b0-68e9fecc3dba
"COORDINADOR/A DEL ÁREA DE INFRAESTRUCTURA Y COMUNICACIONES
",MINISTERIO DE AGRICULTURA Y RIEGO,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-210,1,"S/. 10,500.00",04/10/2024,18/10/2024,940e6611-7e04-4648-adcf-8fa3ab22ac37
"ABOGADO/A
","SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS - SUTRAN",LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-226,1,"S/. 7,000.00",04/10/2024,18/10/2024,fc0efa4e-edee-4314-b21b-018eab9044aa
"SEGUN PERFIL DE PUESTO DE LAS BASES
",MUNICIPALIDAD DE LA MOLINA,LIMA - LA MOLINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0010,81,"S/. 1,800.00",04/10/2024,18/10/2024,ab54beb3-f6c1-4e7e-b1f0-2b3149709f02
"AUXILIAR ADMINISTRATIVO/A
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-393,1,"S/. 2,500.00",03/10/2024,17/10/2024,c04eb407-a34c-485d-b0d4-e32c4895123f
"ASISTENTE/A DE MANTENIMIENTO PARA COMPLEJO DEPORTIVO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-397,1,"S/. 3,500.00",03/10/2024,17/10/2024,861752cf-cb90-4f22-b790-52f581ee0a4c
"ASISTENTE/A ADMINISTRATIVO/A DE POLICLÍNICO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-392,1,"S/. 3,000.00",03/10/2024,17/10/2024,ac3ee575-1dd2-4291-9231-183528bd5bae
"ANALISTA PARA LA GESTIÓN DEL POLICLÍNICO MUNICIPAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-391,1,"S/. 5,000.00",03/10/2024,17/10/2024,82f95bc1-0ed3-49e7-971e-9926f4123047
"ANALISTA ADMINISTRATIVO/A PARA EL CENTRO INTEGRAL DEL ADULTO MAYOR
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-390,1,"S/. 5,000.00",03/10/2024,17/10/2024,73591b7d-b88d-4e5e-a620-ed5feacee481
"ANALISTA ADMINISTRATIVO/A JUNIOR
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-389,4,"S/. 4,000.00",03/10/2024,17/10/2024,5bde380f-8207-4ef9-b2ea-adb905dd4ff8
"AUXILIAR DE ALMACEN
",INSTITUTO NACIONAL DE DEFENSA CIVIL,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-303,1,"S/. 2,000.00",03/10/2024,17/10/2024,f216610d-87ba-42c4-b958-153bd48b9f6d
"ESPECIALISTA LEGAL
",SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-41,1,"S/. 7,000.00",03/10/2024,17/10/2024,a6368332-67e8-44c3-acfa-8da6bc544bf7
"MODELO LINGUISTICO DE LENGUA DE SEÑAS PERUANA
",UNIDAD DE GESTION EDUCATIVA LOCAL 06,LIMA - LA MOLINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-039,1,"S/. 1,264.19",30/09/2024,14/10/2024,5ffddbd6-0163-4336-9bb7-f852a07f07cc
"ESPECIALISTA EN EDUCACIÓN INCLUSIVA Y ATENCIÓN A LA DIVERSIDAD
",UNIDAD DE GESTION EDUCATIVA LOCAL 03,LIMA - LA VICTORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-129,1,"S/. 3,614.19",30/09/2024,14/10/2024,e379623d-088e-4a39-86c5-60bce1122192
"ANALISTA EN INFORMATICA I
",C.N.DE INTEGR.D.L.PERS.CON DISC.-CONADIS,LIMA - LINCE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-040,1,"S/. 5,000.00",30/09/2024,14/10/2024,5e6e8cc8-cd16-4414-9378-987ce862811d
"ESPECIALISTA EN PRESUPUESTO III
",C.N.DE INTEGR.D.L.PERS.CON DISC.-CONADIS,LIMA - LINCE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-039,1,"S/. 7,000.00",30/09/2024,14/10/2024,fa0ff69f-495b-4a85-aa33-fbba72fba192
"AUXILIAR ADMINISTRATIVO
",C.N.DE INTEGR.D.L.PERS.CON DISC.-CONADIS,LIMA - LINCE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-038,1,"S/. 2,800.00",30/09/2024,14/10/2024,0dac9824-49a8-4dbb-b796-09721f34b0bd
"SERENOS DE GRUPO DE ACCION RAPIDA - GAR
",MUNICIPALIDAD DE MAGDALENA DEL MAR,LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-043,12,"S/. 2,100.00",30/09/2024,14/10/2024,3dce76c6-5aa9-4236-8a5c-1740a27267fb
"SERENOS CHOFERES
",MUNICIPALIDAD DE MAGDALENA DEL MAR,LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-042,51,"S/. 2,100.00",30/09/2024,14/10/2024,55513c55-4d67-4e36-a4b5-114daf55051d
"ESPECIALISTA II DE PROCEDIMIENTOS ADMINISTRATIVO EN RESIDUOS SOLIDOS
",MINISTERIO DEL AMBIENTE,LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-105,1,"S/. 9,000.00",30/09/2024,14/10/2024,29cc4b29-b0ee-4b34-9d41-546b50d16ccc
"ENFERMERO/A ESPECIALISTA (CUIDADOS INTENSIVOS)
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,4,"S/. 5,290.00",30/09/2024,14/10/2024,72b65991-9ce0-4afb-9f73-ffad4a907665
"ENFERMERA/O EN SALUD PÚBLICA
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 5,290.00",30/09/2024,14/10/2024,209d59da-dcb7-479a-8ce0-f17747966f7d
"ENFERMERA/O
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,840.00",30/09/2024,14/10/2024,d1332d82-5933-45cf-a918-5fd93783640c
"ENFERMERA/O
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,840.00",30/09/2024,14/10/2024,ac9a429b-020b-4688-bd69-f930d6edcd86
"TRABAJADOR DE SERVICIO
",UNIDAD DE GESTION EDUCATIVA LOCAL 04,LIMA - COMAS,276-44,1,"S/. 1,848.00",30/09/2024,14/10/2024,7f624e69-96b3-493b-9f40-16a20122590f
"TECNICO ADMINISTRATIVO
",UNIDAD DE GESTION EDUCATIVA LOCAL 04,LIMA - COMAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-102,1,"S/. 3,000.00",30/09/2024,14/10/2024,bbdc4189-e1f0-40f7-bbec-9590adb751e1
"INTÉRPRETE DE LENGUA DE SEÑAS PERUANA
",UNIDAD DE GESTION EDUCATIVA LOCAL 04,LIMA - COMAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-103,3,"S/. 1,614.19",30/09/2024,14/10/2024,7cb323ff-77be-4b66-8bd5-190a28340bae
"EDUCADOR(A) MUSICAL ESPECIALIZADO DE ORQUESTANDO EBE
",UNIDAD DE GESTION EDUCATIVA LOCAL 04,LIMA - COMAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-104,1,"S/. 2,314.19",30/09/2024,14/10/2024,81a9e046-cb7b-4ba0-8759-3baef393b798
"TRES (03)  CONDUCTORES DE AMBULANCIA
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-118,3,"S/. 1,800.00",30/09/2024,14/10/2024,b075a491-fa1a-4497-8cfc-84c4d35312b9
"PROFESIONAL EN TECNOLOGIA MEDICA
",UNIDAD DE GESTION EDUCATIVA LOCAL 06,LIMA - LA MOLINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-046,3,"S/. 2,814.19",30/09/2024,14/10/2024,0372ec5e-61a1-4b89-886f-d3c5b3285dbe
"TECNICO/A EN BIOMECANICA
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,13,"S/. 2,890.00",30/09/2024,14/10/2024,c5a8f03b-29de-4e40-8991-7a2ec0ae8d0e
"TECNICO/A ADMINISTRATIVO
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,890.00",30/09/2024,14/10/2024,6196c9ef-990d-4d5f-8545-e76d4afe104b
"TECNICO/A ADMINISTRATIVO
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,890.00",30/09/2024,14/10/2024,df8fbfec-49a5-43b4-9a45-bf0fcd97f0ff
"TECNICO EN TELECOMUNICACIONES
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,890.00",30/09/2024,14/10/2024,d9a87651-1eb6-4f26-bb6a-169c980b4b88
"TECNICO EN SERVICIOS GENERALES
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,890.00",30/09/2024,14/10/2024,04331470-2b8e-4edb-bf84-98b393d2219c
"MEDICO ESPECIALISTA (RADIOLOGIA)
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,2,"S/. 7,990.00",30/09/2024,14/10/2024,0b7b0b1f-31b6-4c44-92cc-7f6a160687d4
"MEDICO ESPECIALISTA (PATOLOGIA CLINICA)
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,2,"S/. 7,990.00",30/09/2024,14/10/2024,b9df77ba-6d01-4644-af00-47df57507012
"MEDICO ESPECIALISTA (NEUROLOGIA)
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 7,990.00",30/09/2024,14/10/2024,9788120d-745e-48be-9a47-8227610b1915
"MEDICO ESPECIALISTA (MEDICINA INTENSIVA O MEDICINA INTERNA)
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,3,"S/. 7,990.00",30/09/2024,14/10/2024,f8d95943-31be-4027-9b1c-c3682f8cdafc
"MEDICO CIRUJANO
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 7,090.00",30/09/2024,14/10/2024,efa04319-8964-4adc-bf58-20c4d625e27b
"ESPECIALISTA JUDICIAL DE SALA
",PODER JUDICIAL,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-037,1,"S/. 3,722.00",30/09/2024,14/10/2024,13e592de-a260-403b-bb66-1f6c1cbeaeef
"ESPECIALISTA EN PSICOLOGIA
",PODER JUDICIAL,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-037,1,"S/. 2,972.00",30/09/2024,14/10/2024,54b39936-8c27-4dbd-add0-b5d774e9fbd3
"PROFESIONAL EN TEMAS RELACIONADOS A INFORMATICA
",PODER JUDICIAL,LIMA - ATE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-036,1,"S/. 5,250.00",30/09/2024,14/10/2024,9398b421-4155-4398-bbee-8e9b99926627
"ASISTENTE JUDICIAL - PROTECCIÓN
",PODER JUDICIAL,LIMA - ATE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-036,1,"S/. 3,470.00",30/09/2024,14/10/2024,04493678-ddf2-42d0-8c88-11d732020d0a
"ASISTENTE JUDICIAL
",PODER JUDICIAL,LIMA - ATE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-036,1,"S/. 4,000.00",30/09/2024,14/10/2024,6b294b9b-8a89-44b5-bad0-e22731dd3844
"APOYO PROFESIONAL EN LA GERENCIA DE ADMINISTRACION DISTRITAL
",PODER JUDICIAL,LIMA - ATE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-036,1,"S/. 3,000.00",30/09/2024,14/10/2024,85d3451d-829c-4a7c-addb-16e16e7ce1c9
"COORDINADOR (A) DE CALIDAD ACADEMICA
",CENTRO DE FORMACION EN TURISMO,LIMA - BARRANCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-034,1,"S/. 7,000.00",30/09/2024,14/10/2024,b0782a25-3d46-41a9-b63e-3a2749b89f7d
"TECNOLOGO MEDICO EN TERAPIA FISICA Y REHABILITACIÓN
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,840.00",30/09/2024,14/10/2024,75048069-cef8-45c1-9292-2c0ed3742212
"TECNOLOGO MEDICO EN LABORATORIO CLINICO Y ANATOMIA PATOLICA
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,840.00",30/09/2024,14/10/2024,14cbb81e-20c7-4f2b-8bc6-1f8984ccc89e
"TECNICO/A EN ENFERMERIA
",INSTITUTO NACIONAL DE REHABILITACION DRA. ADRIANA REBAZA FLORES,LIMA - CHORRILLOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,3,"S/. 2,890.00",30/09/2024,14/10/2024,443afe32-e6e2-4691-9b4b-1ec8e3bcff79
"ANALISTA EN GESTIÓN DOCUMENTAL Y ARCHIVO
",DEFENSORIA DEL PUEBLO,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-120,1,"S/. 3,800.00",30/09/2024,14/10/2024,76241a29-08ea-437d-8b50-65abfe66356e
"ARQUITECTO TI DE APLICACIONES
",SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-233,1,"S/. 10,500.00",30/09/2024,14/10/2024,43815666-1afa-413e-b611-5461da988f38
"ARQUITECTO DE SOLUCIONES
",SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-234,1,"S/. 10,000.00",30/09/2024,14/10/2024,451178a6-9b96-4d76-bc27-e3c1e28a5422
"ANALISTA LEGAL
",DEFENSORIA DEL PUEBLO,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-128,1,"S/. 3,500.00",30/09/2024,14/10/2024,54fcfff7-cb20-4a1e-ac36-680ff9f814c3
"ANALISTA DE PRUEBAS
",SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-231,1,"S/. 4,200.00",30/09/2024,14/10/2024,34c020f4-262c-4d2b-a3ab-ab27d3c24bac
"ESPECIALISTA EN RESPONSABILIDAD SOCIAL UNIVERSITARIA
",UNIVERSIDAD NACIONAL DE MUSICA,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-015,1,"S/. 4,114.19",30/09/2024,14/10/2024,0c682629-c9a9-4047-9791-9f9e74721f6e
"ASISTENTE DE SECCIÓN PREPARATORIA DE LA VICEPRESIDENCIA ACADÉMICA
",UNIVERSIDAD NACIONAL DE MUSICA,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-018,2,"S/. 2,614.19",30/09/2024,14/10/2024,64b43726-98d1-4200-9169-1b1f4e524aa9
"ANALISTA DE RESPONSABILIDAD SOCIAL UNIVERSITARIA
",UNIVERSIDAD NACIONAL DE MUSICA,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-016,1,"S/. 3,614.19",30/09/2024,14/10/2024,29af8064-c866-457c-b515-3a04d1674ddd
"ANALISTA DE RECURSOS HUMANOS
",UNIVERSIDAD NACIONAL DE MUSICA,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-017,1,"S/. 3,614.19",30/09/2024,14/10/2024,492ff4ce-cac5-4138-9ae3-52b0485824fb
"ESPECIALISTA LEGAL
",PODER JUDICIAL,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-037,1,"S/. 3,850.00",30/09/2024,14/10/2024,c07b07a0-1080-4260-b5b5-76269d683893
"COORDINADOR PARA LA UNIDAD DE ABASTECIMIENTO
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-473,1,"S/. 12,000.00",30/09/2024,14/10/2024,dc1478d3-b64b-4257-bbf1-12b922fcf52b
"ANALISTA DE SERVICIOS GENERALES
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-472,1,"S/. 7,000.00",30/09/2024,14/10/2024,3b080754-70ca-4ee3-a16a-7e267dbfb159
"ANALISTA II DE SERVICIOS GENERALES
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-471,1,"S/. 8,000.00",30/09/2024,14/10/2024,4e0058bd-ed78-4c48-9cee-b7c9bf3ef9d5
"UN (01) OPERADOR DE PROCESOS I
",MINISTERIO DE SALUD,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-121,1,"S/. 1,800.00",30/09/2024,14/10/2024,ccca36bf-5e55-445d-b8cc-f76dea2afc0d
