position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date
"INSPECTOR/A TÉCNICO/A DE SEGURIDAD EN EDIFICACIONES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-221,4,"S/. 6,000.00",27/09/2024,11/10/2024
"INSPECTOR/A MUNICIPAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-321,10,"S/. 2,300.00",27/09/2024,11/10/2024
"INSPECTOR/A MOTORIZADO/A
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-319,8,"S/. 2,300.00",27/09/2024,11/10/2024
"INSPECTOR/A DE TRÁNSITO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-265,18,"S/. 1,800.00",27/09/2024,11/10/2024
"INSPECTOR/A DE CONFORMIDAD DE OBRAS PRIVADAS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-222,1,"S/. 6,000.00",27/09/2024,11/10/2024
"GIRADOR/A DE DEVOLUCIONES DE PAGOS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-214,1,"S/. 3,500.00",27/09/2024,11/10/2024
"GESTOR/A DE ATENCIÓN
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-317,2,"S/. 2,500.00",27/09/2024,11/10/2024
"FORMULADOR/A DE PROYECTOS ARQUITECTÓNICOS Y VIALES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-326,1,"S/. 8,000.00",27/09/2024,11/10/2024
"FISCALIZADOR DE ÁREAS VERDES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-285,4,"S/. 5,000.00",27/09/2024,11/10/2024
"EVALUADOR/A AMBIENTAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-278,1,"S/. 5,000.00",27/09/2024,11/10/2024
"ESPECIALISTA LEGAL COACTIVO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-250,1,"S/. 6,780.00",27/09/2024,11/10/2024
"ESPECIALISTA LEGAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-304,1,"S/. 8,000.00",27/09/2024,11/10/2024
"ESPECIALISTA LEGAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-383,1,"S/. 7,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN SEGURIDAD Y SALUD EN EL TRABAJO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-313,1,"S/. 6,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN PROYECTOS DE INVERSIÓN PÚBLICA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-355,3,"S/. 7,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN PROMOCIÓN COMERCIAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-217,1,"S/. 7,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-230,1,"S/. 8,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN METRADOS, COSTOS Y PRESUPUESTOS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-337,2,"S/. 8,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN INTEGRIDAD
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-238,1,"S/. 6,500.00",27/09/2024,11/10/2024
"ESPECIALISTA EN INSPECCIONES SANITARIAS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-312,2,"S/. 6,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN GESTIÓN DE RECURSOS HUMANOS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-229,1,"S/. 7,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN EL PROCEDIMIENTO ADMINISTRATIVO SANCIONADOR - PAS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-320,1,"S/. 7,500.00",27/09/2024,11/10/2024
"ESPECIALISTA EN DOCUMENTOS DE GESTIÓN
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-277,1,"S/. 6,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN DESARROLLO Y GESTIÓN DE RENDIMIENTO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-233,1,"S/. 7,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN CONTROL GUBERNAMENTAL Y FINANCIERO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-227,1,"S/. 8,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN CONTRATACIONES Y GESTIÓN PÚBLICA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-291,1,"S/. 8,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN ARQUITECTURA DE OBRAS PRIVADAS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-223,1,"S/. 6,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN SSOMA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-371,1,"S/. 6,000.00",27/09/2024,11/10/2024
"ESPECIALISTA EN SSOMA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-288,1,"S/. 6,000.00",27/09/2024,11/10/2024
"ESPECIALISTA CONTABLE
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-292,1,"S/. 7,500.00",27/09/2024,11/10/2024
"ESPECIALISTA LEGAL EN CONTRATACIONES DEL ESTADO
",INTENDENCIA NACIONAL DE BOMBEROS DEL PERU O INBP,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-198,1,"S/. 9,064.19",27/09/2024,11/10/2024
"DIGITADOR/A
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-246,1,"S/. 1,850.00",27/09/2024,11/10/2024
"COORDINADOR/A LEGAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-216,1,"S/. 9,000.00",27/09/2024,11/10/2024
"COORDINADOR/A EN SERVICIOS GENERALES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-298,1,"S/. 8,000.00",27/09/2024,11/10/2024
"COORDINADOR/A EN INSPECCIONES TÉCNICAS DE SEGURIDAD EN EDIFICACIONES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-219,1,"S/. 8,000.00",27/09/2024,11/10/2024
"COORDINADOR/A EN GESTIÓN DE DENUNCIAS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-237,1,"S/. 8,500.00",27/09/2024,11/10/2024
"COORDINADOR/A DE ÁREAS VERDES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-286,1,"S/. 8,000.00",27/09/2024,11/10/2024
"COORDINADOR/A DE MANTENIMIENTO URBANO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-344,1,"S/. 8,000.00",27/09/2024,11/10/2024
"COORDINADOR/A DE LIMPIEZA PÚBLICA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-287,1,"S/. 8,000.00",27/09/2024,11/10/2024
"CONDUCTOR/A DE VEHÍCULO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-372,3,"S/. 2,500.00",27/09/2024,11/10/2024
"CONDUCTOR/A DE MOTOCICLETA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-266,3,"S/. 1,800.00",27/09/2024,11/10/2024
"CONDUCTOR/A DE GRÚA DE ARRASTRE
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-267,2,"S/. 2,200.00",27/09/2024,11/10/2024
"CONDUCTOR/A DE CAMIONETA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-336,3,"S/. 2,500.00",27/09/2024,11/10/2024
"CONDUCTOR/A DE CAMIONETA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-269,1,"S/. 2,000.00",27/09/2024,11/10/2024
"ORIENTADOR MÓDULO MAC-DAPU SEGUNDA CONVOCATORIA
",ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES-OSIPTEL,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-054,1,"S/. 3,614.19",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PEDAGÓGICO EN EDUCACIÓN FÍSICA PARA EDUCACIÓN PRIMARIA I - PLAZO DETERMINADO - (CÓDIGO AIRSHP:4089)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-778,1,"S/. 6,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PARA EL DESPACHO VICEMINISTERIAL DE GESTIÓN INSTITUCIONAL - PLAZO DETERMINADO (COD.AIRHSP 003285).
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-803,1,"S/. 10,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PARA ASISTENCIA TÉCNICA EN CONVIVENCIA ESCOLAR PARA LA DIRECCIÓN DE GESTIÓN ESCOLAR A PLAZO DETERMINADO CÓDIGO AIRHSP 007690.
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-783,1,"S/. 8,500.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PARA ACCESO Y CONTINUIDAD EN EL SISTEMA EDUCATIVO PERUANO PARA LA DIRECCIÓN DE GESTIÓN ESCOLAR A PLAZO DETERMINADO CÓDIGO AIRHSP 008767
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-782,1,"S/. 10,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA LEGAL EN SEGUIMIENTO Y MONITOREO EN LOS ESPACIOS DE DIÁLOGO PARA LA PREVENCIÓN Y GESTIÓN DE CONFLICTOS .PLAZO DETERMINADO.(CODIGO AIRSH 003281)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-791,1,"S/. 8,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA EN CONTRATACIONES DE BIENES Y SERVICIOS DE LA OFICINA GENERAL DE RECURSOS HUMANOS- PLAZO DETERMINADO (CÓDIGO AIRSHP 003223)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-795,1,"S/. 8,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA DE MEDIDAS CORRECTIVAS PARA LA OFICINA GENERAL DE TRANSPARENCIA, ÉTICA PÚBLICA Y ANTICORRUPCIÓN (CÓDIGO AIRHSP 2047)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-797,1,"S/. 6,500.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR DE GESTION TERRITORIAL PARA LA OFICINA DE DIALOGO.PLAZO DETERMINADO. (CODIGO AISHP:003280).
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-790,1,"S/. 10,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ASISTENTE PARA LA GESTIÓN DE LA INFORMACIÓN DE LA DIGESE - TIEMPO DETERMINADO (COD AIRHSP 002501)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-787,1,"S/. 3,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE GESTIÓN DE PERSONAL - PLAZO DETERMINADO (COD. AIRHSP 001942).
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-792,1,"S/. 4,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ANALISTA PARA EL FORTALECIMIENTO DEL LIDERAZGO DIRECTIVO PARA LA DIRECCIÓN DE FORTALECIMIENTO DE LA GESTIÓN ESCOLAR A PLAZO DETERMINADO CON CÓDIGO AIRHSP 008155
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-781,1,"S/. 5,500.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN (A) ESPECIALISTA EN PLANIFICACIÓN, SEGUIMIENTO Y MONITOREO DE ACTIVIDADES E INTERVENCIONES PARA LA DIRECCIÓN DE EVALUACIÓN DOCENTE DE LA DIGEDD - PLAZO DETERMINADO (CÓDIGO AIRHSP 002082)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-779,1,"S/. 7,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PARA EL SEGUIMIENTO Y MONITOREO CON ACTORES EDUCATIVOS PARA LA PREVENCIÓN DE CONFLICTOS PARA LA OFICINA DE DIÁLOGO-PLAZO DETERMINADO. (CODIGO AISHP 003279)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-789,1,"S/. 8,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PARA EL PROCESAMIENTO Y ANÁLISIS DE INFORMACIÓN PARA EL PROGRAMA PRESUPUESTAL 0150 INCREMENTO EN EL ACCESO DE LA DIGEGED (008761) - SUPLENCIA TEMPORAL
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-784,1,"S/. 7,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA EN ANÁLISIS CUANTITATIVO DE LA UNIDAD DE SEGUIMIENTO Y EVALUACIÓN (CÓDIGO 001155) - SUPLENCIA TEMPORAL
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-802,1,"S/. 9,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR(A) SENIOR DE GENERACIÓN Y PROMOCIÓN DE USO DE LA EVIDENCIA DESARROLLADA PARA LA UNIDAD DE SEGUIMIENTO Y EVALUACIÓN (CODIGO AIRHSP 8590)-SUPLENCIA TEMPORAL
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-800,1,"S/. 12,500.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR(A) PARA LA IMPLEMENTACIÓN DE LOS MODELOS Y SERVICIOS EDUCATIVOS ESPECIALIZADOS DE LA DIGESE (AIRHSP000558) SUPLENCIA TEMPORAL
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-786,1,"S/. 10,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR(A) LEGAL PARA LA OFICINA DE GESTIÓN DE PERSONAL DE LA OFICINA GENERAL DE RECURSOS HUMANOS - SUPLENCIA TEMPORAL- (COD. AIRHSP 2885)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-793,1,"S/. 9,500.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR(A) DE FORTALECIMIENTO DEL PERSONAL ADMINISTRATIVO Y SOPORTE A LA GESTIÓN ESCOLAR - POR SUPLENCIA (CÓDIGO AIRHSP 008151)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-780,1,"S/. 9,500.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR EN SUPERVISION DE LOS SERVICIOS DE RESIDENCIA PARA LA DIRECCIÓN DE EDUCACION BASICA PARA ESTUDIANTES CON DESEMPEÑO SOBRESALIENTE Y ALTO RENDIMIENTO - SUPLENCIA TEMPORAL - (000084)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-777,1,"S/. 8,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ASESOR(A) LEGAL PARA LA OFICINA GENERAL DE RECURSOS HUMANOS - POR SUPLENCIA TEMPORAL (COD. AIRHSP N° 001642)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-794,1,"S/. 12,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ASESOR LEGAL PARA LA DIRECCIÓN GENERAL DE GESTIÓN DESCENTRALIZADA (CÓDIGO AIRHSP 2246) - SUPLENCIA TEMPORAL
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-785,1,"S/. 12,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ANALISTA PROGRAMADOR SENIOR 01 (AIRHSP 001508) SUPLENCIA TEMPORAL
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-799,1,"S/. 7,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ANALISTA EN PROCESOS DE GESTIÓN DE PERSONAL EN LA LRM, EN EL MARCO DE LA ÚNICA DISPOSICIÓN COMPLEMENTARIA FINAL DEL DECRETO DE URGENCIA N.083-2021 - SUPLENCIA TEMPORAL (COD AIRHSP 000512)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-788,1,"S/. 5,000.00",27/09/2024,11/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ANALISTA EN DERECHO ADMINISTRATIVO PARA LA OTEPA - SUPLENCIA TEMPORAL (CÓDIGO AIRHSP 2893)
",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-798,1,"S/. 6,000.00",27/09/2024,11/10/2024
"VERIFICADOR/A DE RUTAS DE RECOLECCIÓN DE RESIDUOS VALORIZABLES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-279,3,"S/. 2,600.00",27/09/2024,11/10/2024
"UN (01) ASITENTE DE BASE DE DATOS
",POLICIA NACIONAL DEL PERU,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-135,1,"S/. 7,100.00",27/09/2024,11/10/2024
"TÉCNICO/A MECÁNICO DE MANTENIMIENTO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-334,1,"S/. 4,000.00",27/09/2024,11/10/2024
"TÉCNICO/A EN REPARACIÓN Y/O MANTENIMIENTO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-348,1,"S/. 3,000.00",27/09/2024,11/10/2024
"TÉCNICO/A EN GESTIÓN Y CONTROL DE LA RED SEMAFÓRICA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-270,1,"S/. 4,000.00",27/09/2024,11/10/2024
"TÉCNICO/A EN ELECTRÓNICA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-333,1,"S/. 4,000.00",27/09/2024,11/10/2024
"SUPERVISOR/A EN GESTIÓN DE PROYECTOS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-338,1,"S/. 7,000.00",27/09/2024,11/10/2024
"SUPERVISOR/A EN CONTROL DE VECTORES
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-290,1,"S/. 6,000.00",27/09/2024,11/10/2024
"SUPERVISOR/A DEL PROGRAMA DE INCENTIVOS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-283,1,"S/. 5,000.00",27/09/2024,11/10/2024
"SUPERVISOR/A DE PARQUEO VEHICULAR
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-263,2,"S/. 2,500.00",27/09/2024,11/10/2024
"SUPERVISOR/A DE ORNATO Y MOBILIARIO URBANO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-335,1,"S/. 5,000.00",27/09/2024,11/10/2024
"SUPERVISOR/A DE OBRA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-315,1,"S/. 6,000.00",27/09/2024,11/10/2024
"SUPERVISOR/A DE INFRAESTRUCTURA PÚBLICA
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-339,1,"S/. 8,000.00",27/09/2024,11/10/2024
"SUPERVISOR/A DE ARBOLADO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-289,1,"S/. 7,000.00",27/09/2024,11/10/2024
"SUPERVISOR/A AMBIENTAL
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-282,2,"S/. 5,000.00",27/09/2024,11/10/2024
"SERENO/A GUÍA CANINO
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-378,7,"S/. 2,000.00",27/09/2024,11/10/2024
"SERENO/A ESPECIALISTA EN VIGILANCIA A TRAVÉS DE CÁMARAS
",MUNICIPALIDAD DE SAN ISIDRO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-377,20,"S/. 1,750.00",27/09/2024,11/10/2024
